"Temp","Day","GrowthTemp","EvolTemp","Substrate","Generation","Strain","Variate","Vmax","Km","lowerV","upperV","lowerK","upperK","fitV","fitK","logVmax","logKm"
22,"14","22","16","Sucrose","A","MM02","AG",7.21296876210936,100.7736798537,6.49914768622896,7.92678983798976,73.4001044682185,128.147255239182,0.197927122499183,0.543268349934662,1.97588062273569,4.61287720897895
28,"14","22","16","Sucrose","A","MM02","AG",9.54166829462143,94.3146943822949,8.28996322677765,10.7933733624652,59.7113958075224,128.917992957067,0.262366082993967,0.733783824491047,2.25566834382163,4.54663700339902
34,"14","22","16","Sucrose","A","MM02","AG",11.8369318841653,79.3068178693662,8.43836096813427,15.2355028001964,12.5076842004299,146.105951538303,0.574231726479301,1.68457480614007,2.47122446447056,4.37332410059916
4,"21","22","16","Sucrose","A","MM02","AG",2.226636975532,72.2178380376019,1.41781593145101,3.03545801961298,-6.68691951684197,151.122595592046,0.726495655078877,2.18518747441208,0.800492364449625,4.27968707961615
10,"21","22","16","Sucrose","A","MM02","AG",4.31402883607214,105.393772139197,3.88576208844677,4.74229558369752,77.0426543637461,133.744889914648,0.198546075559062,0.53800366378398,1.46187223224507,4.6577035464981
16,"21","22","16","Sucrose","A","MM02","AG",4.37256664403104,110.039480006324,3.56074756094658,5.18438572711551,55.3669794335957,164.711980579052,0.371323823819895,0.993688820950192,1.47535016942535,4.70083921054833
22,"21","22","16","Sucrose","A","MM02","AG",9.49365395273468,159.402330791861,8.68233090626491,10.3049769992045,126.804033410534,192.000628173188,0.170919026648552,0.409006533585661,2.25062357041646,5.0714313885319
28,"21","22","16","Sucrose","A","MM02","AG",12.7394126383403,146.809546967177,11.1688502845363,14.3099749921442,102.3811739256,191.237920008753,0.246567467180899,0.605251824004465,2.54470054534026,4.98913614790216
34,"21","22","16","Sucrose","A","MM02","AG",18.5204583984161,163.809340148427,17.0614546647345,19.9794621320978,133.190607695836,194.428072601018,0.157555898703504,0.373833780477322,2.91887598044607,5.09870319145646
34,"7","16","16","Lignin","A","MM02","AG",0.485565788260583,138.820367265799,0.107114462324586,0.864017114196579,-131.358504019711,408.999238551309,1.55880556285361,3.89249613161157,-0.722440494229899,4.93318077553392
22,"14","16","16","Lignin","A","MM02","AG",0.835372406652537,42.0092895615295,0.447917526387265,1.22282728691781,-24.9950918966278,109.013671019687,0.927621925693865,3.18997927160937,-0.17987765756687,3.73789077386309
28,"14","16","16","Lignin","A","MM02","AG",1.39855865422464,66.2924733331726,1.11512975130197,1.68198755714731,24.9696542446321,107.615292421713,0.40531571853138,1.24668207447504,0.335442173591713,4.1940763663609
34,"14","16","16","Lignin","A","MM02","AG",1.79986726745087,62.2064280362276,1.30391406504945,2.2958204698523,8.61697652797396,115.795879544481,0.551099752043202,1.72295543081317,0.587712921878097,4.13045833903933
16,"21","16","16","Lignin","A","MM02","AG",0.814795177729696,156.433131508258,0.434318522250191,1.1952718332092,-19.3947371841569,332.261000200673,0.933919752789027,2.2479620141483,-0.204818512995434,5.05262864396474
22,"21","16","16","Lignin","A","MM02","AG",1.57175146296163,183.77666964331,1.31708102340563,1.82642190251763,115.638528574592,251.914810712027,0.324059427406071,0.741532004045628,0.452190579065795,5.21372126847699
28,"21","16","16","Lignin","A","MM02","AG",1.89142344095353,116.051032876133,1.56277874906641,2.22006813284065,62.9229083237926,169.179157428474,0.347510435549471,0.91559933997394,0.637329688963066,4.75403003294911
34,"21","16","16","Lignin","A","MM02","AG",3.25536408862109,94.5295504925393,3.04182898730106,3.46889918994113,77.1987045360587,111.86039644902,0.131189689083585,0.366675729783534,1.18030412458834,4.54891248924286
28,"1","22","16","Lignin","A","MM02","AG",0.246810697889891,37.8540173065444,0.172098722865038,0.321522672914744,-2.50375978381685,78.2117943969056,0.605419259891109,2.13228502346481,-1.39913364149693,3.63373711180858
28,"7","22","16","Lignin","A","MM02","AG",0.339945725520792,NA,0.0279138535978823,0.651977597443702,-105.645653462075,212.211200454566,1.83577464576077,5.96547125946886,-1.07896930493549,NA
34,"7","22","16","Lignin","A","MM02","AG",1.16108591560702,53.5641840431909,0.700398294858776,1.62177353635525,-15.4091965349036,122.537564621285,0.793546135657649,2.57535447650909,0.149355701361956,3.98088063657677
22,"14","22","16","Lignin","A","MM02","AG",1.70658043772721,67.1846738004052,1.44516703940679,1.96799383604763,35.6396214323068,98.7297261685037,0.306359304889918,0.939055013106522,0.534491624337675,4.20744515307119
28,"14","22","16","Lignin","A","MM02","AG",3.65416930825838,82.9276386922775,3.20623841232934,4.10210020418742,53.4655858855511,112.389691499004,0.245161544604253,0.710548455770032,1.29586879192846,4.4179684045533
34,"14","22","16","Lignin","A","MM02","AG",4.43258005218687,183.980016557542,2.91577814349517,5.94938196087856,39.9689847703736,327.99104834471,0.684387824171776,1.56550732499936,1.48898181908219,5.21482714604543
22,"21","22","16","Lignin","A","MM02","AG",1.82961096092151,69.995883513619,1.45142129859325,2.20780062324977,26.1179647945131,113.873802232725,0.413409922006347,1.25372854849582,0.604103354592568,4.24843643337186
28,"21","22","16","Lignin","A","MM02","AG",3.46386785061281,78.2407864775518,3.19798275731363,3.72975294391199,60.5579136541676,95.923659300936,0.153519189972643,0.452011632793533,1.24238584061129,4.35979107779199
34,"21","22","16","Lignin","A","MM02","AG",5.09010207030994,137.869991324165,4.33759090367737,5.84261323694252,86.8664413276177,188.873541320712,0.295676258054587,0.739878917909347,1.62729788346745,4.92631114925589
34,"14","16","16","Sucrose","F","MM02","AG",26.2332152698735,664.018503227161,15.7576773154938,36.7087532242532,258.610580828781,1069.42642562554,0.798646894527635,1.2210741731686,3.26702636623204,6.49831001539414
16,"14","22","16","Sucrose","F","MM02","AG",25.8636241225798,293.051623618151,18.838822501049,32.8884257441105,136.379639996594,449.723607239708,0.543218660172057,1.06924494522304,3.25283750747573,5.6803487833205
22,"14","22","16","Sucrose","F","MM02","AG",21.8389533515149,237.322353441849,18.2464035968966,25.4315031061331,155.030644626737,319.614062256961,0.329003839771382,0.693501540176458,3.0836952262629,5.46941935808596
28,"14","22","16","Sucrose","F","MM02","AG",31.4932116101504,200.597190082402,28.2373823560438,34.749040864257,154.449687170176,246.744692994627,0.20676387625435,0.46010118978505,3.4497720181675,5.30129886786443
34,"14","22","16","Sucrose","F","MM02","AG",57.7624235268178,252.441451407148,52.3954025627549,63.1294444908807,203.980036055354,300.902866758941,0.185830878843617,0.3839418216118,4.05633845227112,5.53117934621285
22,"21","22","16","Sucrose","F","MM02","AG",2.47434090787146,84.1948095635668,1.54977734253822,3.39890447320471,-6.60892225682448,174.998541383958,0.7473210844892,2.15699120387783,0.905974060706637,4.43313327521004
28,"14","16","22","Sucrose","F","MM02","AG",12.492097995376,1633.99432840116,3.39806980103776,21.5861261897142,157.208011316256,3110.78064548606,1.455964914413,1.80757826562338,2.52509628404072,7.3987828044232
22,"21","16","22","Sucrose","F","MM02","AG",8.38923031697316,223.184551392983,5.01178964176299,11.7666709921833,29.9859864417787,416.383116344187,0.8051848733672,1.73128976665612,2.12694877812707,5.4079990139226
28,"21","16","22","Sucrose","F","MM02","AG",11.4551156454282,289.294003861682,7.37631971906026,15.5339115717961,85.6861945730767,492.901813150288,0.712135268227657,1.40761859264774,2.43843641148332,5.6674434853991
16,"14","22","22","Sucrose","F","MM02","AG",15.2050997484493,194.741344052532,10.4952382442788,19.9149612526198,59.2317064643241,330.250981640741,0.619510767057064,1.39168842905443,2.72163088134782,5.27167223730625
22,"14","22","22","Sucrose","F","MM02","AG",23.7330020798838,43.7152625494894,14.3310070195605,33.1349971402071,-15.2901358344228,102.720660933402,0.792314013092551,2.69953306660864,3.16686657234415,3.77769729855075
28,"14","22","22","Sucrose","F","MM02","AG",44.788467036793,63.754656214285,32.6872480948382,56.8896859787477,10.2372219214235,117.272090507146,0.540372097665847,1.67885570939272,3.80195067406514,4.15504222002679
34,"14","22","22","Sucrose","F","MM02","AG",9.76021462287034,84.0967249534442,6.88951241306395,12.6309168326767,12.6820267922754,155.511423114613,0.588245713998888,1.69839427636936,2.27831439023141,4.43196762393103
16,"21","22","22","Sucrose","F","MM02","AG",4.37545069089454,428.062869854514,0.151616518856569,8.5992848629325,-292.307193621543,1148.43293333057,1.93069673066041,3.36572085180333,1.4760095295655,6.05927007697764
22,"21","22","22","Sucrose","F","MM02","AG",5.90209196514425,81.005941248633,3.24089111368608,8.56329281660241,-25.5310161346662,187.542898631932,0.901782238289174,2.63034922478842,1.77530685842989,4.39452250073111
34,"21","22","22","Sucrose","F","MM02","AG",8.48602556135139,91.818284165699,5.43056656929148,11.5414845534113,-1.34137274465861,184.977941076057,0.720115434479868,2.0292179876121,2.13842075895464,4.51981145171224
4,"14","16","16","Lignin","F","MM02","AG",1.78305949354199,NA,1.54600739557534,2.02011159150864,-0.843544444626779,2.51208204922966,0.26589364945502,4.02223657962459,0.578330705425843,NA
16,"14","16","16","Lignin","F","MM02","AG",1.17923537451703,NA,0.927219687684474,1.43125106134958,-1.98402181645651,2.49354631012129,0.427422196244357,17.5754774588858,0.164866240745375,NA
22,"14","16","16","Lignin","F","MM02","AG",1.5521289393829,3.93811360267042,1.360757085341,1.7435007934248,0.916813774216007,6.95941343112483,0.246592727171218,1.5343893718077,0.439627497809408,1.37070182760948
28,"14","16","16","Lignin","F","MM02","AG",2.11242850657981,12.4542090041667,1.80274170200984,2.42211531114977,4.2825339936034,20.62588401473,0.293204530809303,1.31227523286776,0.74783823663736,2.52205863840087
34,"14","16","16","Lignin","F","MM02","AG",2.58992457520015,28.4410193155939,1.87173468351709,3.30811446688322,-1.14837876602967,58.0304173972175,0.554602939838557,2.08075510608722,0.951628753743062,3.34783244520676
10,"14","22","16","Lignin","F","MM02","AG",1.87332079107689,2.67899910579704,1.71834547075134,2.02829611140245,1.05258621333885,4.30541199825523,0.165455186387449,1.21419442726862,0.627712680060392,0.98544325678005
16,"14","22","16","Lignin","F","MM02","AG",1.75960489445931,NA,1.40095423336072,2.1182555555579,-1.85073195237361,2.59431238107378,0.407649083300369,11.9557862522487,0.565089292063525,NA
22,"14","22","16","Lignin","F","MM02","AG",2.77733081638002,13.3650112920718,1.59489230481689,3.95976932794314,-11.708082109237,38.4381046933805,0.851492738703932,3.75204971449328,1.02149032848201,2.59264019448928
28,"14","22","16","Lignin","F","MM02","AG",3.29762909436338,17.5137114497814,2.518428525785,4.07682966294175,0.305990603650372,34.7214322959124,0.472582298543071,1.96505702351808,1.19320375400554,2.86298408556071
34,"14","22","16","Lignin","F","MM02","AG",4.85184761983208,53.0439284872723,3.74102805593562,5.96266718372854,13.5368428514921,92.5510141230524,0.457895486806284,1.48959878208341,1.57935958494809,3.97112040963694
10,"21","22","16","Lignin","F","MM02","AG",3.02861831429069,4.03621824800429,2.56096873286926,3.49626789571213,0.194366230670192,7.8780702653384,0.308820414388176,1.90368893913688,1.10810651363654,1.39530817635251
22,"21","22","16","Lignin","F","MM02","AG",2.21149703928811,129.258434522578,1.8680415546858,2.55495252389043,78.0363765723415,180.480492472815,0.310609038583994,0.792552658392124,0.793669679545384,4.86181376868744
28,"21","22","16","Lignin","F","MM02","AG",6.34657039581443,65.400070600585,3.41875748509686,9.27438330653199,-27.7241548397823,158.524296040952,0.922644114260029,2.84783256608699,1.84791457185335,4.18052333798222
34,"21","22","16","Lignin","F","MM02","AG",6.38286696398945,29.2091627370295,4.98946865875258,7.77626526922631,5.4236859891472,52.9946394849118,0.436605780160568,1.6286311909741,1.85361736381787,3.37448245241573
4,"14","16","22","Lignin","F","MM02","AG",2.68911770498737,NA,0.961624859473562,4.41661055050118,-6.21687645033963,6.33845539124423,1.28480270113124,206.537937379076,0.989213149102015,NA
10,"21","16","22","Lignin","F","MM02","AG",2.02686898453258,NA,1.73825211312397,2.31548585594119,-1.22879085910911,1.772239920184,0.284790850924357,11.0443866564324,0.706492230221858,NA
22,"21","16","22","Lignin","F","MM02","AG",4.76474766155371,31.784626163425,3.60835022192043,5.92114510118699,3.53529778235421,60.0339545444958,0.485397138221669,1.77754668158266,1.56124457905202,3.45898271890423
34,"21","16","22","Lignin","F","MM02","AG",7.00002235546942,65.5681227873445,5.10819228166793,8.89185242927091,10.9082469721245,120.227998602564,0.540521151999842,1.6672698101331,1.9459133426887,4.18308964472653
16,"14","22","22","Lignin","F","MM02","AG",1.92776716689578,NA,1.34926272193733,2.50627161185422,-2.88445144033277,3.29844889522001,0.600180825664742,29.8692673713985,0.656362424837583,NA
22,"14","22","22","Lignin","F","MM02","AG",7.21506748241169,33.9919897314913,5.77212822601503,8.65800673880836,9.46381656073187,58.5201629022508,0.399979420820151,1.44317372207463,1.97617154525371,3.52612490072642
28,"14","22","22","Lignin","F","MM02","AG",4.42544903469186,10.5203866462387,3.40739764948107,5.44350041990264,-0.735682076629644,21.776455369107,0.460089530906403,2.13985837239027,1.487371750078,2.35331496007892
34,"14","22","22","Lignin","F","MM02","AG",5.4912917458722,54.8554459280756,4.07334682153614,6.90923667020826,9.1544625033666,100.556429352785,0.516434015876839,1.66623322995608,1.70316351853203,4.00470146945117
16,"21","22","22","Lignin","F","MM02","AG",3.36138694440584,4.15079400193111,2.86115824605207,3.86161564275961,0.382744069418667,7.91884393444355,0.297632320602822,1.81558031102454,1.21235366987761,1.4232996417087
22,"21","22","22","Lignin","F","MM02","AG",3.84687278262356,14.6688572027412,3.14000630585729,4.55373925938983,3.02937830956693,26.3083360959154,0.367501873188636,1.58696464657099,1.34726055398072,2.6857266888302
28,"21","22","22","Lignin","F","MM02","AG",5.33765260226355,17.4575185756632,3.88063380019271,6.79467140433438,-2.37099800712342,37.2860351584499,0.545939914281028,2.2716305867695,1.67478596873406,2.85977041978808
34,"21","22","22","Lignin","F","MM02","AG",6.57417716159492,55.0139358552016,5.10599063296977,8.04236369022008,15.4021530493106,94.6257186610926,0.446652559715615,1.44006358353092,1.88314942370686,4.00758653232287
22,"7","16","16","Sucrose","A","MM06","AG",0.356419207745721,216.557090532046,0.191384883130299,0.521453532361142,-1.15507921788796,434.269260281981,0.926068635072896,2.01066766472574,-1.0316476910506,5.37785421028804
28,"7","16","16","Sucrose","A","MM06","AG",0.408367610924811,237.223490694597,0.163997848641238,0.652737373208385,-62.0435900376287,536.490571426822,1.19681265480463,2.52308133444933,-0.895587503072628,5.46900269550255
4,"14","16","16","Sucrose","A","MM06","AG",2.6198177393917,102.595256180735,1.91652827742281,3.3231072013606,27.3855364793948,177.804975882075,0.536899534188354,1.46614419615754,0.963104750235569,4.63079169561254
10,"14","16","16","Sucrose","A","MM06","AG",4.70305346632647,119.118449532212,4.04552330986606,5.36058362278688,75.5763251657463,162.660573898677,0.279618405858355,0.731072718583206,1.54821197145591,4.78011837227536
16,"14","16","16","Sucrose","A","MM06","AG",5.63996017337988,142.321362992439,5.20201114033608,6.07790920642369,114.933839146055,169.708886838822,0.155302172207132,0.384868768406026,1.72987700402757,4.95808762026815
22,"14","16","16","Sucrose","A","MM06","AG",9.4820367555839,122.7149748715,8.32618339977954,10.6378901113883,83.9481241963485,161.481825546651,0.243798539406358,0.631819396381667,2.24939914082591,4.80986438886253
28,"14","16","16","Sucrose","A","MM06","AG",13.3615297493044,170.302246171714,12.1617872565163,14.5612722420925,134.459322212835,206.145170130592,0.179581607091143,0.420933073574831,2.59237966374707,5.13757477708086
34,"14","16","16","Sucrose","A","MM06","AG",18.3565478841358,173.268682192395,17.8830921115992,18.8300036566725,162.850319337492,183.687045047299,0.0515844019828828,0.120256733335515,2.90998634377378,5.15484346597871
4,"21","16","16","Sucrose","A","MM06","AG",3.20540253258554,134.261523401367,2.01311805273604,4.39768701243503,8.28547142790298,260.237575374831,0.743921843031537,1.87657712771314,1.16483767767671,4.89978956509726
10,"21","16","16","Sucrose","A","MM06","AG",3.58956039279306,111.3923802914,3.13949139880389,4.03962938678224,74.1493875583538,148.635373024446,0.250765522648846,0.668681154592787,1.27802974174119,4.71305892561523
16,"21","16","16","Sucrose","A","MM06","AG",3.77711711259168,88.4790328660228,3.44158502191971,4.11264920326365,66.1012159001597,110.856849831886,0.177665706765308,0.505833218130858,1.32896105002528,4.48276560717657
22,"21","16","16","Sucrose","A","MM06","AG",7.28381197756058,114.632019117954,6.57196891698494,7.99565503813621,85.0083175580697,144.255720677838,0.195458933527836,0.516848639460882,1.98565434845704,4.74172716419105
28,"21","16","16","Sucrose","A","MM06","AG",9.73322966713217,127.934909994861,9.43715315702717,10.0293061772372,117.974153804668,137.895666185054,0.0608382870291915,0.155715999496824,2.2755457699123,4.85152161891653
34,"21","16","16","Sucrose","A","MM06","AG",11.632836861003,112.965447086064,10.4918974853792,12.7737762366269,83.5419436685353,142.388950503593,0.196158407318278,0.520929260698844,2.45383186292498,4.72708199395328
22,"1","22","16","Sucrose","A","MM06","AG",0.12862773604912,NA,0.0613943193338276,0.195861152764411,-22.2771038895989,62.3021664608975,1.04539532110892,4.22631545921165,-2.05083281353525,NA
4,"7","22","16","Sucrose","A","MM06","AG",1.9864980566859,393.28608480798,1.17130801489385,2.80168809847794,104.314239446779,682.257930169181,0.820730771971695,1.46952489052487,0.686373318011731,5.97453729820667
10,"7","22","16","Sucrose","A","MM06","AG",1.21830130726809,77.2326102874776,0.948697234344591,1.48790538019159,26.7348215316379,127.730399043317,0.442590139754603,1.3076804880186,0.197457517404071,4.34682178088968
16,"7","22","16","Sucrose","A","MM06","AG",2.50090812660471,228.016605144766,2.18402686890044,2.81778938430897,166.323883863216,289.709326426317,0.253412953745302,0.541124811873962,0.916653916556497,5.4294184558848
22,"7","22","16","Sucrose","A","MM06","AG",3.43758471731328,164.933087918317,3.23095691315939,3.64421252146717,141.460649620164,188.405526216471,0.120216850577218,0.284629828913143,1.2347691077256,5.10553986388418
28,"7","22","16","Sucrose","A","MM06","AG",4.57392650332604,159.971630980332,4.36506586222641,4.78278714442568,142.510678850068,177.432583110596,0.0913266275475818,0.218300607717262,1.52037202711251,5.07499649314027
34,"7","22","16","Sucrose","A","MM06","AG",6.78660107224359,200.823643994543,6.46277640012345,7.11042574436373,179.508207664735,222.139080324351,0.0954305899736896,0.21228014695707,1.91495023777746,5.30242712986252
4,"14","22","16","Sucrose","A","MM06","AG",1.38622172308406,37.2839604014674,0.917856492072336,1.85458695409578,-7.23609142785654,81.8040122307914,0.675743603223451,2.38816109393635,0.32658186133846,3.61856321811991
10,"14","22","16","Sucrose","A","MM06","AG",3.3761346245029,122.858078278196,2.86703733848262,3.88523191052318,74.8630818601773,170.853074696215,0.301585891940099,0.7813079463825,1.21673145286486,4.81102985405555
16,"14","22","16","Sucrose","A","MM06","AG",2.98173320432447,81.4209254382604,2.56813521459263,3.39533119405631,48.5240271976295,114.317823678891,0.277421191897377,0.808069868121941,1.09250474363592,4.39963230923795
22,"14","22","16","Sucrose","A","MM06","AG",6.03589633271583,108.909528144053,5.75062651090838,6.32116615452329,95.0935846149125,122.725471673194,0.0945244272209357,0.253714138047988,1.79772436592641,4.69051752054725
28,"14","22","16","Sucrose","A","MM06","AG",7.83463206238891,101.088203239614,7.5232190114152,8.14604511336262,90.0692255742419,112.107180904985,0.0794965349984169,0.218007191981695,2.05855391393808,4.61599343513932
34,"14","22","16","Sucrose","A","MM06","AG",6.36757198629044,71.4984780416179,5.93274937181917,6.80239460076171,56.7741200562695,86.2228360269663,0.136574071061138,0.411878920745072,1.85121823307501,4.26967616334219
4,"21","22","16","Sucrose","A","MM06","AG",1.16019234072418,33.1746391624407,0.81920434166989,1.50118033977848,-2.19579851362838,68.5450768385097,0.587812877374201,2.13237813999281,0.148585802342275,3.50178570336758
10,"21","22","16","Sucrose","A","MM06","AG",1.80174768642421,51.562996484426,1.61095673012935,1.99253864271906,33.6774202303483,69.4485727385038,0.211784322224943,0.693736883948545,0.588757130750108,3.94280429283741
16,"21","22","16","Sucrose","A","MM06","AG",2.21659725877207,81.8933415055916,1.72112641205159,2.71206810549256,28.6572461463628,135.12943686482,0.447055363584598,1.30013244985476,0.795973253677279,4.40541768725595
22,"21","22","16","Sucrose","A","MM06","AG",4.61540440715916,85.1412092042258,4.17121037498861,5.05959843932971,61.5628909262415,108.71952748221,0.192483255197114,0.553863833937984,1.52939949296919,4.4443111628388
28,"21","22","16","Sucrose","A","MM06","AG",6.16725350983297,101.778098029076,5.92344882422488,6.41105819544106,90.7656788594512,112.7905171987,0.079064265874387,0.216400569137741,1.81925360264508,4.62279493390685
34,"21","22","16","Sucrose","A","MM06","AG",7.96534608276545,109.80909712744,7.40676843776184,8.52392372776906,89.1895260562664,130.428668198614,0.140251946167712,0.375553057270721,2.07510039285943,4.69874337744159
22,"7","16","16","Lignin","A","MM06","AG",0.907661024399831,64.2496717174356,0.711061048957461,1.1042609998422,21.0986664891013,107.40067694577,0.433201316697203,1.34322881580185,-0.0968842912280912,4.16277661430602
28,"7","16","16","Lignin","A","MM06","AG",1.50973481015368,52.037053139568,0.937576052701896,2.08189356760547,-12.4188669113836,116.49297319052,0.757959283449979,2.47730861615377,0.411934012988629,3.95195602520712
34,"7","16","16","Lignin","A","MM06","AG",2.40709714565316,224.203815216157,1.02944931966336,3.78474497164296,-51.2968800448345,499.704510477149,1.1446549454621,2.45759149990716,0.878421517626374,5.41255552751449
22,"14","16","16","Lignin","A","MM06","AG",0.570597261250917,45.7036769084301,0.279028625249191,0.862165897252643,-33.0394982258658,124.446852042726,1.02197699078514,3.44581357390839,-0.561071639984819,3.82217875217851
28,"14","16","16","Lignin","A","MM06","AG",1.87951240997256,59.5757664664553,1.40834115752934,2.35068366241577,12.3701164540258,106.781416478885,0.501376048323186,1.58472656961985,0.631012386805596,4.0872488884741
34,"14","16","16","Lignin","A","MM06","AG",1.43198961275925,NA,0.248268603954261,2.61571062156424,-35.7167084938826,62.8812620193,1.65325362454846,7.25931095616397,0.359064814852404,NA
10,"21","16","16","Lignin","A","MM06","AG",0.219627044937593,NA,0.0178379501271898,0.421416139747995,-34.2435084787478,55.1156627950451,1.83756144301574,8.56252497175342,-1.51582442147625,NA
16,"21","16","16","Lignin","A","MM06","AG",0.774003740242121,56.5710375642724,0.611946424304247,0.936061056179995,18.6456436699883,94.4964314585566,0.418750730809595,1.3408060211445,-0.256178573049924,4.03549715043262
